ExpenseID,Date,Month,Year,Month-Year,CategoryID,CategoryName,CategoryType,ItemName,UnitPrice,Quantity,TotalAmount,NationalCPIValue
10206,2024-10-06,October,2024,Oct-2024,4,Dining Out,Discretionary,Sushi Lunch,35.42,2,70.84,316.05
10207,2025-01-03,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1797.51,1,1797.51,318.33
10208,2025-10-12,October,2025,Oct-2025,3,Rent,Essential,Monthly Rent Payment,1950.34,1,1950.34,325.68
10209,2025-10-14,October,2025,Oct-2025,5,Electronics,Discretionary,Gaming Console,229.58,1,229.58,325.74
10210,2023-02-10,February,2023,Feb-2023,2,Utilities,Essential,Electric Bill,114.12,1,114.12,300.97
10211,2024-01-27,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1731.71,1,1731.71,309.64
10212,2024-02-09,February,2024,Feb-2024,5,Electronics,Discretionary,Smartphone,257.07,1,257.07,309.97
10213,2024-02-20,February,2024,Feb-2024,1,Groceries,Essential,Eggs 12pk,5.56,2,11.12,310.25
10214,2024-01-06,January,2024,Jan-2024,2,Utilities,Essential,Electric Bill,106.08,1,106.08,309.12
10215,2025-12-27,December,2025,Dec-2025,4,Dining Out,Discretionary,Pizza Night,39.55,5,197.75,327.69
10216,2026-04-16,April,2026,Apr-2026,1,Groceries,Essential,Avocados,6,3,18,330.62
10217,2024-07-24,July,2024,Jul-2024,2,Utilities,Essential,Internet Fiber,108.21,1,108.21,314.16
10218,2025-04-05,April,2025,Apr-2025,2,Utilities,Essential,Internet Fiber,130.3,1,130.3,320.71
10219,2026-03-21,March,2026,Mar-2026,1,Groceries,Essential,Whole Milk,6.29,1,6.29,329.93
10220,2026-01-05,January,2026,Jan-2026,4,Dining Out,Discretionary,Pizza Night,42.72,1,42.72,327.93
10221,2023-07-11,July,2023,Jul-2023,4,Dining Out,Discretionary,Cocktail Bar,29.26,3,87.78,304.67
10222,2026-02-21,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1912.55,1,1912.55,329.18
10223,2024-06-28,June,2024,Jun-2024,3,Rent,Essential,Monthly Rent Payment,1612.14,1,1612.14,313.5
10224,2023-09-04,September,2023,Sep-2023,2,Utilities,Essential,Water Bill,113.77,1,113.77,306.03
10225,2024-08-15,August,2024,Aug-2024,5,Electronics,Discretionary,Headphones,268.43,1,268.43,314.72
10226,2024-04-26,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1742.43,1,1742.43,311.91
10227,2025-01-08,January,2025,Jan-2025,2,Utilities,Essential,Electric Bill,130.3,1,130.3,318.46
10228,2024-03-20,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1663.07,1,1663.07,310.98
10229,2024-04-27,April,2024,Apr-2024,4,Dining Out,Discretionary,Sushi Lunch,35.67,5,178.35,311.93
10230,2025-04-05,April,2025,Apr-2025,5,Electronics,Discretionary,Headphones,265.95,1,265.95,320.71
10231,2024-12-06,December,2024,Dec-2024,5,Electronics,Discretionary,Headphones,230.04,1,230.04,317.61
10232,2023-08-17,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1744.11,1,1744.11,305.59
10233,2024-08-03,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1571.82,1,1571.82,314.42
10234,2023-11-27,November,2023,Nov-2023,4,Dining Out,Discretionary,Cocktail Bar,31.73,3,95.19,308.12
10235,2024-09-03,September,2024,Sep-2024,5,Electronics,Discretionary,Smartphone,244.83,1,244.83,315.21
10236,2026-01-15,January,2026,Jan-2026,5,Electronics,Discretionary,Headphones,247.07,1,247.07,328.2
10237,2025-05-26,May,2025,May-2025,1,Groceries,Essential,Sourdough,5.5,1,5.5,322.04
10238,2024-12-16,December,2024,Dec-2024,3,Rent,Essential,Monthly Rent Payment,1848.33,1,1848.33,317.87
10239,2024-05-26,May,2024,May-2024,5,Electronics,Discretionary,Headphones,227.27,1,227.27,312.67
10240,2026-03-26,March,2026,Mar-2026,2,Utilities,Essential,Internet Fiber,116.52,1,116.52,330.06
10241,2024-09-18,September,2024,Sep-2024,2,Utilities,Essential,Electric Bill,123.13,1,123.13,315.59
10242,2023-08-22,August,2023,Aug-2023,1,Groceries,Essential,Chicken Breast,5,4,20,305.71
10243,2024-10-16,October,2024,Oct-2024,5,Electronics,Discretionary,Gaming Console,234.31,1,234.31,316.31
10244,2024-08-03,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1758.51,1,1758.51,314.42
10245,2024-03-04,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1526.45,1,1526.45,310.57
10246,2023-02-05,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1719.48,1,1719.48,300.85
10247,2026-02-12,February,2026,Feb-2026,4,Dining Out,Discretionary,Sushi Lunch,43.53,3,130.59,328.94
10248,2023-11-18,November,2023,Nov-2023,3,Rent,Essential,Monthly Rent Payment,1825.61,1,1825.61,307.9
10249,2024-03-13,March,2024,Mar-2024,5,Electronics,Discretionary,Headphones,252.69,1,252.69,310.8
10250,2025-04-19,April,2025,Apr-2025,5,Electronics,Discretionary,Smartphone,255.98,1,255.98,321.08
10251,2024-06-04,June,2024,Jun-2024,3,Rent,Essential,Monthly Rent Payment,1588.23,1,1588.23,312.89
10252,2024-10-30,October,2024,Oct-2024,1,Groceries,Essential,Avocados,5.32,5,26.6,316.66
10253,2026-02-24,February,2026,Feb-2026,2,Utilities,Essential,Electric Bill,121.32,1,121.32,329.26
10254,2023-10-24,October,2023,Oct-2023,2,Utilities,Essential,Electric Bill,118.39,1,118.39,307.27
10255,2023-02-19,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1667.67,1,1667.67,301.19
10256,2025-03-20,March,2025,Mar-2025,1,Groceries,Essential,Chicken Breast,5.54,5,27.7,320.3
10257,2025-06-17,June,2025,Jun-2025,2,Utilities,Essential,Electric Bill,131.4,1,131.4,322.61
10258,2025-03-21,March,2025,Mar-2025,2,Utilities,Essential,Electric Bill,108.25,1,108.25,320.32
10259,2024-01-18,January,2024,Jan-2024,2,Utilities,Essential,Water Bill,124.89,1,124.89,309.42
10260,2024-07-30,July,2024,Jul-2024,5,Electronics,Discretionary,Smartphone,264.25,1,264.25,314.32
10261,2024-08-30,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1580.12,1,1580.12,315.1
10262,2025-08-20,August,2025,Aug-2025,1,Groceries,Essential,Avocados,6.44,4,25.76,324.29
10263,2025-01-01,January,2025,Jan-2025,4,Dining Out,Discretionary,Coffee Shop,41.26,2,82.52,318.28
10264,2026-01-14,January,2026,Jan-2026,2,Utilities,Essential,Internet Fiber,129.49,1,129.49,328.17
10265,2024-11-04,November,2024,Nov-2024,4,Dining Out,Discretionary,Pizza Night,38.17,4,152.68,316.79
10266,2026-02-07,February,2026,Feb-2026,2,Utilities,Essential,Electric Bill,121.75,1,121.75,328.81
10267,2024-04-05,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1607.07,1,1607.07,311.38
10268,2024-05-08,May,2024,May-2024,2,Utilities,Essential,Electric Bill,107.57,1,107.57,312.21
10269,2025-08-28,August,2025,Aug-2025,1,Groceries,Essential,Sourdough,6.18,3,18.54,324.5
10270,2025-01-30,January,2025,Jan-2025,1,Groceries,Essential,Whole Milk,5.66,3,16.98,319.03
10271,2025-10-09,October,2025,Oct-2025,4,Dining Out,Discretionary,Sushi Lunch,41.78,2,83.56,325.6
10272,2026-01-24,January,2026,Jan-2026,4,Dining Out,Discretionary,Sushi Lunch,45.34,5,226.7,328.44
10273,2023-05-16,May,2023,May-2023,4,Dining Out,Discretionary,Coffee Shop,34.07,5,170.35,303.3
10274,2024-03-06,March,2024,Mar-2024,2,Utilities,Essential,Internet Fiber,105.5,1,105.5,310.62
10275,2024-06-11,June,2024,Jun-2024,1,Groceries,Essential,Avocados,5.62,1,5.62,313.07
10276,2024-09-06,September,2024,Sep-2024,3,Rent,Essential,Monthly Rent Payment,1646.91,1,1646.91,315.28
10277,2024-06-13,June,2024,Jun-2024,2,Utilities,Essential,Internet Fiber,125.65,1,125.65,313.12
10278,2025-01-18,January,2025,Jan-2025,4,Dining Out,Discretionary,Sushi Lunch,37,1,37,318.72
10279,2025-03-16,March,2025,Mar-2025,5,Electronics,Discretionary,Smartphone,268.19,1,268.19,320.19
10280,2026-03-27,March,2026,Mar-2026,4,Dining Out,Discretionary,Cocktail Bar,47,5,235,330.09
10281,2024-08-04,August,2024,Aug-2024,2,Utilities,Essential,Electric Bill,105.47,1,105.47,314.44
10282,2023-09-09,September,2023,Sep-2023,4,Dining Out,Discretionary,Pizza Night,30.29,5,151.45,306.16
10283,2026-03-10,March,2026,Mar-2026,2,Utilities,Essential,Internet Fiber,135.7,1,135.7,329.63
10284,2024-06-04,June,2024,Jun-2024,5,Electronics,Discretionary,Gaming Console,264.99,1,264.99,312.89
10285,2023-08-01,August,2023,Aug-2023,1,Groceries,Essential,Eggs 12pk,4.98,1,4.98,305.19
10286,2024-07-23,July,2024,Jul-2024,5,Electronics,Discretionary,Gaming Console,231.25,1,231.25,314.14
10287,2026-05-18,May,2026,May-2026,2,Utilities,Essential,Water Bill,116.76,1,116.76,331.48
10288,2023-07-28,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1802.37,1,1802.37,305.09
10289,2025-10-28,October,2025,Oct-2025,2,Utilities,Essential,Water Bill,132.05,1,132.05,326.1
10290,2024-11-24,November,2024,Nov-2024,1,Groceries,Essential,Avocados,5.61,4,22.44,317.31
10291,2025-04-12,April,2025,Apr-2025,5,Electronics,Discretionary,Gaming Console,249.35,1,249.35,320.9
10292,2026-02-15,February,2026,Feb-2026,1,Groceries,Essential,Avocados,6.61,2,13.22,329.02
10293,2023-03-23,March,2023,Mar-2023,5,Electronics,Discretionary,Smartphone,265.7,1,265.7,301.97
10294,2024-02-08,February,2024,Feb-2024,5,Electronics,Discretionary,Headphones,246.67,1,246.67,309.95
10295,2026-04-24,April,2026,Apr-2026,2,Utilities,Essential,Internet Fiber,134.33,1,134.33,330.84
10296,2023-02-17,February,2023,Feb-2023,5,Electronics,Discretionary,Gaming Console,265.89,1,265.89,301.14
10297,2023-03-10,March,2023,Mar-2023,1,Groceries,Essential,Chicken Breast,5.28,2,10.56,301.66
10298,2023-03-02,March,2023,Mar-2023,3,Rent,Essential,Monthly Rent Payment,1650.54,1,1650.54,301.46
10299,2026-04-23,April,2026,Apr-2026,1,Groceries,Essential,Chicken Breast,5.86,1,5.86,330.81
10300,2024-09-03,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.84,5,29.2,315.21
10301,2023-07-17,July,2023,Jul-2023,4,Dining Out,Discretionary,Coffee Shop,31.17,4,124.68,304.82
10302,2023-01-16,January,2023,Jan-2023,4,Dining Out,Discretionary,Coffee Shop,27.34,3,82.02,300.36
10303,2023-04-12,April,2023,Apr-2023,5,Electronics,Discretionary,Gaming Console,261.14,1,261.14,302.46
10304,2025-04-14,April,2025,Apr-2025,5,Electronics,Discretionary,Gaming Console,227.02,1,227.02,320.95
10305,2025-10-05,October,2025,Oct-2025,1,Groceries,Essential,Eggs 12pk,6.61,3,19.83,325.5
10306,2024-10-26,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1895.28,1,1895.28,316.56
10307,2023-08-01,August,2023,Aug-2023,1,Groceries,Essential,Sourdough,5.47,3,16.41,305.19
10308,2023-07-20,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1646.87,1,1646.87,304.9
10309,2023-12-15,December,2023,Dec-2023,2,Utilities,Essential,Internet Fiber,123.12,1,123.12,308.57
10310,2025-08-21,August,2025,Aug-2025,2,Utilities,Essential,Electric Bill,114.88,1,114.88,324.32
10311,2024-04-02,April,2024,Apr-2024,1,Groceries,Essential,Whole Milk,5.35,3,16.05,311.3
10312,2023-09-12,September,2023,Sep-2023,4,Dining Out,Discretionary,Cocktail Bar,33.07,5,165.35,306.23
10313,2023-02-06,February,2023,Feb-2023,5,Electronics,Discretionary,Gaming Console,262.28,1,262.28,300.88
10314,2023-12-01,December,2023,Dec-2023,3,Rent,Essential,Monthly Rent Payment,1548.84,1,1548.84,308.22
10315,2024-11-10,November,2024,Nov-2024,1,Groceries,Essential,Chicken Breast,5.93,5,29.65,316.95
10316,2025-02-08,February,2025,Feb-2025,4,Dining Out,Discretionary,Pizza Night,37.33,4,149.32,319.26
10317,2023-03-28,March,2023,Mar-2023,2,Utilities,Essential,Electric Bill,104.18,1,104.18,302.1
10318,2024-09-12,September,2024,Sep-2024,4,Dining Out,Discretionary,Coffee Shop,34.2,1,34.2,315.44
10319,2025-12-10,December,2025,Dec-2025,1,Groceries,Essential,Chicken Breast,6.67,4,26.68,327.24
10320,2023-07-23,July,2023,Jul-2023,2,Utilities,Essential,Internet Fiber,103.45,1,103.45,304.97
10321,2025-03-22,March,2025,Mar-2025,4,Dining Out,Discretionary,Sushi Lunch,40,5,200,320.35
10322,2024-10-20,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1713.98,1,1713.98,316.41
10323,2026-04-20,April,2026,Apr-2026,5,Electronics,Discretionary,Headphones,221,1,221,330.73
10324,2025-11-05,November,2025,Nov-2025,4,Dining Out,Discretionary,Coffee Shop,37.49,2,74.98,326.32
10325,2023-09-18,September,2023,Sep-2023,2,Utilities,Essential,Internet Fiber,104.81,1,104.81,306.38
10326,2024-12-22,December,2024,Dec-2024,4,Dining Out,Discretionary,Pizza Night,40.03,3,120.09,318.03
10327,2023-09-15,September,2023,Sep-2023,5,Electronics,Discretionary,Headphones,224.22,1,224.22,306.3
10328,2023-03-16,March,2023,Mar-2023,1,Groceries,Essential,Whole Milk,4.68,3,14.04,301.8
10329,2025-05-17,May,2025,May-2025,3,Rent,Essential,Monthly Rent Payment,1940.91,1,1940.91,321.81
10330,2024-08-03,August,2024,Aug-2024,5,Electronics,Discretionary,Gaming Console,265.15,1,265.15,314.42
10331,2024-08-26,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1672.4,1,1672.4,315
10332,2025-02-05,February,2025,Feb-2025,5,Electronics,Discretionary,Headphones,253.81,1,253.81,319.19
10333,2025-09-16,September,2025,Sep-2025,4,Dining Out,Discretionary,Coffee Shop,39.22,2,78.44,325
10334,2023-11-04,November,2023,Nov-2023,1,Groceries,Essential,Chicken Breast,5.58,5,27.9,307.55
10335,2023-03-10,March,2023,Mar-2023,4,Dining Out,Discretionary,Coffee Shop,27.65,3,82.95,301.66
10336,2026-03-11,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1923.29,1,1923.29,329.66
10337,2023-09-17,September,2023,Sep-2023,5,Electronics,Discretionary,Gaming Console,233.22,1,233.22,306.35
10338,2026-01-12,January,2026,Jan-2026,2,Utilities,Essential,Internet Fiber,112.08,1,112.08,328.12
10339,2025-06-02,June,2025,Jun-2025,1,Groceries,Essential,Chicken Breast,6.33,4,25.32,322.22
10340,2025-04-26,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1950.2,1,1950.2,321.26
10341,2024-08-19,August,2024,Aug-2024,1,Groceries,Essential,Chicken Breast,5.75,5,28.75,314.82
10342,2025-07-30,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1775.06,1,1775.06,323.74
10343,2025-03-13,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1798.11,1,1798.11,320.12
10344,2024-07-03,July,2024,Jul-2024,4,Dining Out,Discretionary,Cocktail Bar,38.61,1,38.61,313.63
10345,2024-04-27,April,2024,Apr-2024,1,Groceries,Essential,Eggs 12pk,6.07,3,18.21,311.93
10346,2024-10-18,October,2024,Oct-2024,2,Utilities,Essential,Water Bill,107.99,1,107.99,316.36
10347,2025-07-03,July,2025,Jul-2025,2,Utilities,Essential,Electric Bill,127.88,1,127.88,323.03
10348,2025-02-18,February,2025,Feb-2025,1,Groceries,Essential,Avocados,6.46,1,6.46,319.52
10349,2025-06-03,June,2025,Jun-2025,2,Utilities,Essential,Electric Bill,121.2,1,121.2,322.25
10350,2024-08-04,August,2024,Aug-2024,5,Electronics,Discretionary,Headphones,228.51,1,228.51,314.44
10351,2024-03-08,March,2024,Mar-2024,5,Electronics,Discretionary,Headphones,237.14,1,237.14,310.67
10352,2025-03-07,March,2025,Mar-2025,5,Electronics,Discretionary,Smartphone,248.12,1,248.12,319.96
10353,2026-03-29,March,2026,Mar-2026,2,Utilities,Essential,Water Bill,120.8,1,120.8,330.14
10354,2025-10-14,October,2025,Oct-2025,5,Electronics,Discretionary,Smartphone,255.04,1,255.04,325.74
10355,2024-01-03,January,2024,Jan-2024,4,Dining Out,Discretionary,Coffee Shop,31.32,3,93.96,309.04
10356,2024-10-07,October,2024,Oct-2024,5,Electronics,Discretionary,Gaming Console,240.02,1,240.02,316.08
10357,2024-08-13,August,2024,Aug-2024,2,Utilities,Essential,Internet Fiber,106.44,1,106.44,314.67
10358,2026-05-30,May,2026,May-2026,2,Utilities,Essential,Water Bill,115.81,1,115.81,331.8
10359,2023-02-21,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1454.83,1,1454.83,301.24
10360,2025-02-27,February,2025,Feb-2025,4,Dining Out,Discretionary,Pizza Night,34.62,5,173.1,319.75
10361,2023-01-11,January,2023,Jan-2023,1,Groceries,Essential,Sourdough,4.56,5,22.8,300.24
10362,2025-03-26,March,2025,Mar-2025,2,Utilities,Essential,Water Bill,131.4,1,131.4,320.45
10363,2023-08-26,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1628.72,1,1628.72,305.81
10364,2024-08-24,August,2024,Aug-2024,1,Groceries,Essential,Chicken Breast,5.97,2,11.94,314.95
10365,2025-07-19,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1679.43,1,1679.43,323.45
10366,2024-06-16,June,2024,Jun-2024,4,Dining Out,Discretionary,Pizza Night,34.35,4,137.4,313.2
10367,2023-09-07,September,2023,Sep-2023,1,Groceries,Essential,Sourdough,5.77,3,17.31,306.11
10368,2024-07-31,July,2024,Jul-2024,3,Rent,Essential,Monthly Rent Payment,1877.19,1,1877.19,314.34
10369,2025-03-18,March,2025,Mar-2025,4,Dining Out,Discretionary,Sushi Lunch,38.49,2,76.98,320.25
10370,2023-05-11,May,2023,May-2023,5,Electronics,Discretionary,Smartphone,225.97,1,225.97,303.17
10371,2024-05-13,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1666.63,1,1666.63,312.34
10372,2023-06-06,June,2023,Jun-2023,1,Groceries,Essential,Whole Milk,5.46,4,21.84,303.81
10373,2025-11-21,November,2025,Nov-2025,1,Groceries,Essential,Eggs 12pk,6.71,5,33.55,326.74
10374,2025-06-28,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1655.49,1,1655.49,322.9
10375,2023-08-02,August,2023,Aug-2023,4,Dining Out,Discretionary,Cocktail Bar,28.91,4,115.64,305.22
10376,2024-01-19,January,2024,Jan-2024,2,Utilities,Essential,Electric Bill,116.13,1,116.13,309.44
10377,2023-08-25,August,2023,Aug-2023,4,Dining Out,Discretionary,Cocktail Bar,30.79,5,153.95,305.78
10378,2024-02-06,February,2024,Feb-2024,1,Groceries,Essential,Whole Milk,5.73,4,22.92,309.9
10379,2023-04-03,April,2023,Apr-2023,5,Electronics,Discretionary,Headphones,253.77,1,253.77,302.24
10380,2025-12-20,December,2025,Dec-2025,2,Utilities,Essential,Electric Bill,114.2,1,114.2,327.51
10381,2023-12-17,December,2023,Dec-2023,4,Dining Out,Discretionary,Pizza Night,35.36,5,176.8,308.62
10382,2025-10-12,October,2025,Oct-2025,5,Electronics,Discretionary,Gaming Console,221.09,1,221.09,325.68
10383,2024-12-27,December,2024,Dec-2024,2,Utilities,Essential,Internet Fiber,120.44,1,120.44,318.15
10384,2024-02-10,February,2024,Feb-2024,2,Utilities,Essential,Electric Bill,111.36,1,111.36,310
10385,2023-11-03,November,2023,Nov-2023,1,Groceries,Essential,Sourdough,5.28,3,15.84,307.52
10386,2025-12-07,December,2025,Dec-2025,2,Utilities,Essential,Internet Fiber,131.9,1,131.9,327.16
10387,2023-03-12,March,2023,Mar-2023,5,Electronics,Discretionary,Gaming Console,269.1,1,269.1,301.7
10388,2025-05-02,May,2025,May-2025,4,Dining Out,Discretionary,Pizza Night,35.23,5,176.15,321.41
10389,2023-06-11,June,2023,Jun-2023,4,Dining Out,Discretionary,Coffee Shop,30.79,4,123.16,303.93
10390,2025-07-18,July,2025,Jul-2025,4,Dining Out,Discretionary,Sushi Lunch,41,2,82,323.42
10391,2023-06-10,June,2023,Jun-2023,1,Groceries,Essential,Chicken Breast,4.94,3,14.82,303.91
10392,2023-10-15,October,2023,Oct-2023,2,Utilities,Essential,Electric Bill,116.02,1,116.02,307.05
10393,2024-08-21,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1704.1,1,1704.1,314.88
10394,2024-08-29,August,2024,Aug-2024,1,Groceries,Essential,Whole Milk,5.72,1,5.72,315.08
10395,2026-01-10,January,2026,Jan-2026,1,Groceries,Essential,Eggs 12pk,5.8,2,11.6,328.06
10396,2026-03-01,March,2026,Mar-2026,5,Electronics,Discretionary,Smartphone,236.56,1,236.56,329.39
10397,2025-12-10,December,2025,Dec-2025,2,Utilities,Essential,Electric Bill,130.36,1,130.36,327.24
10398,2023-02-24,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1571.65,1,1571.65,301.31
10399,2023-12-31,December,2023,Dec-2023,5,Electronics,Discretionary,Smartphone,240.61,1,240.61,308.97
10400,2025-02-11,February,2025,Feb-2025,2,Utilities,Essential,Electric Bill,107.93,1,107.93,319.34
10401,2023-09-27,September,2023,Sep-2023,1,Groceries,Essential,Avocados,4.96,2,9.92,306.6
10402,2025-11-03,November,2025,Nov-2025,2,Utilities,Essential,Electric Bill,114.82,1,114.82,326.26
10403,2025-05-01,May,2025,May-2025,2,Utilities,Essential,Water Bill,128.93,1,128.93,321.39
10404,2024-11-21,November,2024,Nov-2024,5,Electronics,Discretionary,Headphones,264.37,1,264.37,317.23
10405,2025-10-09,October,2025,Oct-2025,1,Groceries,Essential,Sourdough,6.2,1,6.2,325.6
10406,2023-09-09,September,2023,Sep-2023,4,Dining Out,Discretionary,Sushi Lunch,34.04,1,34.04,306.16
10407,2024-10-17,October,2024,Oct-2024,5,Electronics,Discretionary,Headphones,241.04,1,241.04,316.33
10408,2023-12-28,December,2023,Dec-2023,3,Rent,Essential,Monthly Rent Payment,1568.19,1,1568.19,308.89
10409,2025-02-07,February,2025,Feb-2025,2,Utilities,Essential,Electric Bill,115.41,1,115.41,319.24
10410,2026-04-07,April,2026,Apr-2026,3,Rent,Essential,Monthly Rent Payment,1885.36,1,1885.36,330.38
10411,2023-04-26,April,2023,Apr-2023,4,Dining Out,Discretionary,Coffee Shop,29.77,4,119.08,302.81
10412,2023-04-27,April,2023,Apr-2023,2,Utilities,Essential,Electric Bill,105.75,1,105.75,302.83
10413,2023-07-26,July,2023,Jul-2023,5,Electronics,Discretionary,Headphones,246.67,1,246.67,305.04
10414,2023-11-13,November,2023,Nov-2023,3,Rent,Essential,Monthly Rent Payment,1651.88,1,1651.88,307.77
10415,2024-02-21,February,2024,Feb-2024,5,Electronics,Discretionary,Smartphone,251.72,1,251.72,310.27
10416,2024-02-16,February,2024,Feb-2024,5,Electronics,Discretionary,Smartphone,252.54,1,252.54,310.15
10417,2024-11-23,November,2024,Nov-2024,4,Dining Out,Discretionary,Coffee Shop,36.05,4,144.2,317.28
10418,2023-08-03,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1636.11,1,1636.11,305.24
10419,2025-12-17,December,2025,Dec-2025,4,Dining Out,Discretionary,Pizza Night,39.73,1,39.73,327.43
10420,2025-12-06,December,2025,Dec-2025,4,Dining Out,Discretionary,Coffee Shop,42.62,1,42.62,327.14
